locality,bhk,furnished,condition,type,price
Yerwada,5,Furnished,Rent,None,142892
Yerwada,5,Furnished,Rent,None,137369
Yerwada,5,Furnished,Rent,None,134067
Yerwada,5,Furnished,Rent,None,134145
Yerwada,5,Furnished,Rent,None,139129
Yerwada,5,Furnished,Rent,None,138024
Yerwada,5,Furnished,Rent,None,133590
Yerwada,5,Furnished,Buy,New,32763077
Yerwada,5,Furnished,Buy,New,31485901
Yerwada,5,Furnished,Buy,New,33454504
Yerwada,5,Furnished,Buy,New,32698066
Yerwada,5,Furnished,Buy,New,32500691
Yerwada,5,Furnished,Buy,New,32298257
Yerwada,5,Furnished,Buy,New,32360806
Yerwada,5,Furnished,Buy,New,34192097
Yerwada,5,Furnished,Buy,New,32376010
Yerwada,5,Furnished,Buy,New,31901228
Yerwada,5,Furnished,Buy,New,31999976
Yerwada,5,Furnished,Buy,New,32778557
Yerwada,5,Furnished,Buy,PreOwned,31446861
Yerwada,5,Furnished,Buy,PreOwned,32020264
Yerwada,5,Furnished,Buy,PreOwned,30807395
Yerwada,5,Furnished,Buy,PreOwned,31158193
Yerwada,5,Furnished,Buy,PreOwned,31772850
Yerwada,5,Furnished,Buy,PreOwned,31006987
Yerwada,5,Furnished,Buy,PreOwned,30896403
Yerwada,5,Furnished,Buy,PreOwned,30342809
Yerwada,5,Furnished,Buy,PreOwned,30734188
Yerwada,5,Furnished,Buy,PreOwned,30657365
Yerwada,5,Furnished,Buy,PreOwned,30574782
Yerwada,5,Furnished,Buy,PreOwned,30801589
Yerwada,5,Non-Furnished,Rent,None,132362
Yerwada,5,Non-Furnished,Rent,None,128171
Yerwada,5,Non-Furnished,Rent,None,132033
Yerwada,5,Non-Furnished,Rent,None,128995
Yerwada,5,Non-Furnished,Rent,None,130309
Yerwada,5,Non-Furnished,Rent,None,131192
Yerwada,5,Non-Furnished,Rent,None,131560
Yerwada,5,Non-Furnished,Rent,None,130354
Yerwada,5,Non-Furnished,Rent,None,130540
Yerwada,5,Non-Furnished,Rent,None,130165
Yerwada,5,Non-Furnished,Rent,None,131359
Yerwada,5,Non-Furnished,Rent,None,129125
Yerwada,5,Non-Furnished,Buy,New,31213008
Yerwada,5,Non-Furnished,Buy,New,31490350
Yerwada,5,Non-Furnished,Buy,New,32760741
Yerwada,5,Non-Furnished,Buy,New,31648457
Yerwada,5,Non-Furnished,Buy,New,32581080
Yerwada,5,Non-Furnished,Buy,New,31626128
Yerwada,5,Non-Furnished,Buy,New,31540244
Yerwada,5,Non-Furnished,Buy,New,31910776
Yerwada,5,Non-Furnished,Buy,New,31774336
Yerwada,5,Non-Furnished,Buy,New,32059937
Yerwada,5,Non-Furnished,Buy,New,32705318
Yerwada,5,Non-Furnished,Buy,New,30769152
Yerwada,5,Non-Furnished,Buy,PreOwned,29745503
Yerwada,5,Non-Furnished,Buy,PreOwned,30526582
Yerwada,5,Non-Furnished,Buy,PreOwned,29863791
Yerwada,5,Non-Furnished,Buy,PreOwned,30014575
Yerwada,5,Non-Furnished,Buy,PreOwned,29701424
Yerwada,5,Non-Furnished,Buy,PreOwned,29894287
Yerwada,5,Non-Furnished,Buy,PreOwned,30073772
Yerwada,5,Non-Furnished,Buy,PreOwned,30473875
Yerwada,5,Non-Furnished,Buy,PreOwned,29900826
Yerwada,5,Non-Furnished,Buy,PreOwned,29773356
Yerwada,5,Non-Furnished,Buy,PreOwned,30269926
Yerwada,5,Non-Furnished,Buy,PreOwned,30588560
Pashan,1,Furnished,Rent,None,18625
Pashan,1,Furnished,Rent,None,17970
Pashan,1,Furnished,Rent,None,24165
Pashan,1,Furnished,Rent,None,22514
Pashan,1,Furnished,Rent,None,21324
Pashan,1,Furnished,Rent,None,22163
Pashan,1,Furnished,Rent,None,16233
Pashan,1,Furnished,Rent,None,17929
Pashan,1,Furnished,Rent,None,17701
Pashan,1,Furnished,Rent,None,15887
Pashan,1,Furnished,Rent,None,18481
Pashan,1,Furnished,Rent,None,17689
Pashan,1,Furnished,Buy,New,5331755
Pashan,1,Furnished,Buy,New,4577337
Pashan,1,Furnished,Buy,New,4575474
Pashan,1,Furnished,Buy,New,4662771
Pashan,1,Furnished,Buy,New,5098923
Pashan,1,Furnished,Buy,New,6074013
Pashan,1,Furnished,Buy,New,5657824
Pashan,1,Furnished,Buy,New,5911317
Pashan,1,Furnished,Buy,New,3583747
Pashan,1,Furnished,Buy,New,4954057
Pashan,1,Furnished,Buy,New,5592865
Pashan,1,Furnished,Buy,New,5922021
Pashan,1,Furnished,Buy,PreOwned,3418119
Pashan,1,Furnished,Buy,PreOwned,3221761
Pashan,1,Furnished,Buy,PreOwned,3926171
Pashan,1,Furnished,Buy,PreOwned,3354667
Pashan,1,Furnished,Buy,PreOwned,3111633
Pashan,1,Furnished,Buy,PreOwned,3372626
Pashan,1,Furnished,Buy,PreOwned,2943915
Pashan,1,Furnished,Buy,PreOwned,3541287
Pashan,1,Furnished,Buy,PreOwned,4263928
Pashan,1,Furnished,Buy,PreOwned,4255335
Pashan,1,Furnished,Buy,PreOwned,3719651
Pashan,1,Furnished,Buy,PreOwned,3932786
Pashan,1,Non-Furnished,Rent,None,14779
Pashan,1,Non-Furnished,Rent,None,14843
Pashan,1,Non-Furnished,Rent,None,11338
Pashan,1,Non-Furnished,Rent,None,10710
Pashan,1,Non-Furnished,Rent,None,14836
Pashan,1,Non-Furnished,Rent,None,14076
Pashan,1,Non-Furnished,Rent,None,10549
Pashan,1,Non-Furnished,Rent,None,10521
Pashan,1,Non-Furnished,Rent,None,10558
Pashan,1,Non-Furnished,Rent,None,12101
Pashan,1,Non-Furnished,Rent,None,14996
Pashan,1,Non-Furnished,Rent,None,13383
Pashan,1,Non-Furnished,Buy,New,3260790
Pashan,1,Non-Furnished,Buy,New,3645332
Pashan,1,Non-Furnished,Buy,New,3723544
Pashan,1,Non-Furnished,Buy,New,4165559
Pashan,1,Non-Furnished,Buy,New,3805183
Pashan,1,Non-Furnished,Buy,New,5094489
Pashan,1,Non-Furnished,Buy,New,4438618
Pashan,1,Non-Furnished,Buy,New,3989185
Pashan,1,Non-Furnished,Buy,New,4351123
Pashan,1,Non-Furnished,Buy,New,4270331
Pashan,1,Non-Furnished,Buy,New,3217597
Pashan,1,Non-Furnished,Buy,New,4263856
Pashan,1,Non-Furnished,Buy,PreOwned,2553192
Pashan,1,Non-Furnished,Buy,PreOwned,2801546
Pashan,1,Non-Furnished,Buy,PreOwned,2514471
Pashan,1,Non-Furnished,Buy,PreOwned,2325014
Pashan,1,Non-Furnished,Buy,PreOwned,2459765
Pashan,1,Non-Furnished,Buy,PreOwned,2560666
Pashan,1,Non-Furnished,Buy,PreOwned,2424509
Pashan,1,Non-Furnished,Buy,PreOwned,2316221
Pashan,1,Non-Furnished,Buy,PreOwned,2224542
Pashan,1,Non-Furnished,Buy,PreOwned,2913923
Pashan,1,Non-Furnished,Buy,PreOwned,2822726
Pashan,1,Non-Furnished,Buy,PreOwned,3055762
Pashan,2,Furnished,Rent,None,30342
Pashan,2,Furnished,Rent,None,27471
Pashan,2,Furnished,Rent,None,29760
Pashan,2,Furnished,Rent,None,33801
Pashan,2,Furnished,Rent,None,30275
Pashan,2,Furnished,Rent,None,27465
Pashan,2,Furnished,Rent,None,28957
Pashan,2,Furnished,Rent,None,27744
Pashan,2,Furnished,Rent,None,27963
Pashan,2,Furnished,Rent,None,24697
Pashan,2,Furnished,Rent,None,26975
Pashan,2,Furnished,Rent,None,31649
Pashan,2,Furnished,Buy,New,8413103
Pashan,2,Furnished,Buy,New,5969909
Pashan,2,Furnished,Buy,New,7741015
Pashan,2,Furnished,Buy,New,7739398
Pashan,2,Furnished,Buy,New,7162767
Pashan,2,Furnished,Buy,New,7708699
Pashan,2,Furnished,Buy,New,7422257
Pashan,2,Furnished,Buy,New,8750515
Pashan,2,Furnished,Buy,New,7314337
Pashan,2,Furnished,Buy,New,8058484
Pashan,2,Furnished,Buy,New,6564060
Pashan,2,Furnished,Buy,New,9260593
Pashan,2,Furnished,Buy,PreOwned,5961215
Pashan,2,Furnished,Buy,PreOwned,6412039
Pashan,2,Furnished,Buy,PreOwned,6250224
Pashan,2,Furnished,Buy,PreOwned,5663401
Pashan,2,Furnished,Buy,PreOwned,6569287
Pashan,2,Furnished,Buy,PreOwned,6348715
Pashan,2,Furnished,Buy,PreOwned,5590541
Pashan,2,Furnished,Buy,PreOwned,5993373
Pashan,2,Furnished,Buy,PreOwned,6613766
Pashan,2,Furnished,Buy,PreOwned,6300574
Pashan,2,Furnished,Buy,PreOwned,6139522
Pashan,2,Furnished,Buy,PreOwned,5994856
Pashan,2,Non-Furnished,Rent,None,19669
Pashan,2,Non-Furnished,Rent,None,18979
Pashan,2,Non-Furnished,Rent,None,18593
Pashan,2,Non-Furnished,Rent,None,22834
Pashan,2,Non-Furnished,Rent,None,22969
Pashan,2,Non-Furnished,Rent,None,21471
Pashan,2,Non-Furnished,Rent,None,21692
Pashan,2,Non-Furnished,Rent,None,20063
Pashan,2,Non-Furnished,Rent,None,19989
Pashan,2,Non-Furnished,Rent,None,18779
Pashan,2,Non-Furnished,Rent,None,22399
Pashan,2,Non-Furnished,Rent,None,20098
Pashan,2,Non-Furnished,Buy,New,7840889
Pashan,2,Non-Furnished,Buy,New,6226085
Pashan,2,Non-Furnished,Buy,New,6479796
Pashan,2,Non-Furnished,Buy,New,7333043
Pashan,2,Non-Furnished,Buy,New,5992798
Pashan,2,Non-Furnished,Buy,New,7298700
Pashan,2,Non-Furnished,Buy,New,6583894
Pashan,2,Non-Furnished,Buy,New,6145270
Pashan,2,Non-Furnished,Buy,New,6803341
Pashan,2,Non-Furnished,Buy,New,7074697
Pashan,2,Non-Furnished,Buy,New,6472527
Pashan,2,Non-Furnished,Buy,New,6660949
Pashan,2,Non-Furnished,Buy,PreOwned,5146242
Pashan,2,Non-Furnished,Buy,PreOwned,5307640
Pashan,2,Non-Furnished,Buy,PreOwned,5219285
Pashan,2,Non-Furnished,Buy,PreOwned,5556754
Pashan,2,Non-Furnished,Buy,PreOwned,5090081
Pashan,2,Non-Furnished,Buy,PreOwned,4949538
Pashan,2,Non-Furnished,Buy,PreOwned,5399286
Pashan,2,Non-Furnished,Buy,PreOwned,4887664
Pashan,2,Non-Furnished,Buy,PreOwned,5409893
Pashan,2,Non-Furnished,Buy,PreOwned,5571291
Pashan,2,Non-Furnished,Buy,PreOwned,5471467
Pashan,2,Non-Furnished,Buy,PreOwned,4853301
Pashan,3,Furnished,Rent,None,42316
Pashan,3,Furnished,Rent,None,42421
Pashan,3,Furnished,Rent,None,42996
Pashan,3,Furnished,Rent,None,45830
Pashan,3,Furnished,Rent,None,45727
Pashan,3,Furnished,Rent,None,42481
Pashan,3,Furnished,Rent,None,43658
Pashan,3,Furnished,Rent,None,43244
Pashan,3,Furnished,Rent,None,46338
Pashan,3,Furnished,Rent,None,42796
Pashan,3,Furnished,Rent,None,38540
Pashan,3,Furnished,Rent,None,48999
Pashan,3,Furnished,Buy,New,11286640
Pashan,3,Furnished,Buy,New,10153328
Pashan,3,Furnished,Buy,New,12751374
Pashan,3,Furnished,Buy,New,12312982
Pashan,3,Furnished,Buy,New,10566017
Pashan,3,Furnished,Buy,New,10458098
Pashan,3,Furnished,Buy,New,11222342
Pashan,3,Furnished,Buy,New,10292116
Pashan,3,Furnished,Buy,New,11495668
Pashan,3,Furnished,Buy,New,10185176
Pashan,3,Furnished,Buy,New,10837762
Pashan,3,Furnished,Buy,New,10803780
Pashan,3,Furnished,Buy,PreOwned,10054579
Pashan,3,Furnished,Buy,PreOwned,9590524
Pashan,3,Furnished,Buy,PreOwned,10088992
Pashan,3,Furnished,Buy,PreOwned,9590962
Pashan,3,Furnished,Buy,PreOwned,9463745
Pashan,3,Furnished,Buy,PreOwned,10449804
Pashan,3,Furnished,Buy,PreOwned,9441176
Pashan,3,Furnished,Buy,PreOwned,9400533
Pashan,3,Furnished,Buy,PreOwned,9285997
Pashan,3,Furnished,Buy,PreOwned,9947628
Pashan,3,Furnished,Buy,PreOwned,9941321
Pashan,3,Furnished,Buy,PreOwned,9047168
Pashan,3,Non-Furnished,Rent,None,37746
Pashan,3,Non-Furnished,Rent,None,37576
Pashan,3,Non-Furnished,Rent,None,37894
Pashan,3,Non-Furnished,Rent,None,36937
Pashan,3,Non-Furnished,Rent,None,33198
Pashan,3,Non-Furnished,Rent,None,36188
Pashan,3,Non-Furnished,Rent,None,36198
Pashan,3,Non-Furnished,Rent,None,37799
Pashan,3,Non-Furnished,Rent,None,36600
Pashan,3,Non-Furnished,Rent,None,34695
Pashan,3,Non-Furnished,Rent,None,34649
Pashan,3,Non-Furnished,Rent,None,37228
Pashan,3,Non-Furnished,Buy,New,9224773
Pashan,3,Non-Furnished,Buy,New,9499050
Pashan,3,Non-Furnished,Buy,New,9006778
Pashan,3,Non-Furnished,Buy,New,10537205
Pashan,3,Non-Furnished,Buy,New,9346651
Pashan,3,Non-Furnished,Buy,New,9350909
Pashan,3,Non-Furnished,Buy,New,9409980
Pashan,3,Non-Furnished,Buy,New,11043681
Pashan,3,Non-Furnished,Buy,New,10919504
Pashan,3,Non-Furnished,Buy,New,10027305
Pashan,3,Non-Furnished,Buy,New,10649923
Pashan,3,Non-Furnished,Buy,New,9865507
Pashan,3,Non-Furnished,Buy,PreOwned,8830635
Pashan,3,Non-Furnished,Buy,PreOwned,9003180
Pashan,3,Non-Furnished,Buy,PreOwned,8762906
Pashan,3,Non-Furnished,Buy,PreOwned,8692195
Pashan,3,Non-Furnished,Buy,PreOwned,8993198
Pashan,3,Non-Furnished,Buy,PreOwned,8865876
Pashan,3,Non-Furnished,Buy,PreOwned,8895059
Pashan,3,Non-Furnished,Buy,PreOwned,8214838
Pashan,3,Non-Furnished,Buy,PreOwned,8841537
Pashan,3,Non-Furnished,Buy,PreOwned,8789556
Pashan,3,Non-Furnished,Buy,PreOwned,8934493
Pashan,3,Non-Furnished,Buy,PreOwned,8703403
Pashan,4,Furnished,Rent,None,69783
Pashan,4,Furnished,Rent,None,72840
Pashan,4,Furnished,Rent,None,72274
Pashan,4,Furnished,Rent,None,64343
Pashan,4,Furnished,Rent,None,69854
Pashan,4,Furnished,Rent,None,74408
Pashan,4,Furnished,Rent,None,64609
Pashan,4,Furnished,Rent,None,64716
Pashan,4,Furnished,Rent,None,72020
Pashan,4,Furnished,Rent,None,71844
Pashan,4,Furnished,Rent,None,74671
Pashan,4,Furnished,Rent,None,67392
Pashan,4,Furnished,Buy,New,17164743
Pashan,4,Furnished,Buy,New,16551518
Pashan,4,Furnished,Buy,New,15743569
Pashan,4,Furnished,Buy,New,16927644
Pashan,4,Furnished,Buy,New,15741694
Pashan,4,Furnished,Buy,New,15889378
Pashan,4,Furnished,Buy,New,15728424
Pashan,4,Furnished,Buy,New,16683922
Pashan,4,Furnished,Buy,New,15972865
Pashan,4,Furnished,Buy,New,17975686
Pashan,4,Furnished,Buy,New,17085913
Pashan,4,Furnished,Buy,New,17191183
Pashan,4,Furnished,Buy,PreOwned,14299346
Pashan,4,Furnished,Buy,PreOwned,14638395
Pashan,4,Furnished,Buy,PreOwned,15291828
Pashan,4,Furnished,Buy,PreOwned,15343575
Pashan,4,Furnished,Buy,PreOwned,14735353
Pashan,4,Furnished,Buy,PreOwned,14459590
Pashan,4,Furnished,Buy,PreOwned,14759638
Pashan,4,Furnished,Buy,PreOwned,14462176
Pashan,4,Furnished,Buy,PreOwned,14330794
Pashan,4,Furnished,Buy,PreOwned,14354915
Pashan,4,Furnished,Buy,PreOwned,16043060
Pashan,4,Furnished,Buy,PreOwned,15012956
Pashan,4,Non-Furnished,Rent,None,60462
Pashan,4,Non-Furnished,Rent,None,59309
Pashan,4,Non-Furnished,Rent,None,58061
Pashan,4,Non-Furnished,Rent,None,61904
Pashan,4,Non-Furnished,Rent,None,62114
Pashan,4,Non-Furnished,Rent,None,60534
Pashan,4,Non-Furnished,Rent,None,59429
Pashan,4,Non-Furnished,Rent,None,59520
Pashan,4,Non-Furnished,Rent,None,58297
Pashan,4,Non-Furnished,Rent,None,62565
Pashan,4,Non-Furnished,Rent,None,58896
Pashan,4,Non-Furnished,Rent,None,59127
Pashan,4,Non-Furnished,Buy,New,15008844
Pashan,4,Non-Furnished,Buy,New,16197004
Pashan,4,Non-Furnished,Buy,New,15290804
Pashan,4,Non-Furnished,Buy,New,16294539
Pashan,4,Non-Furnished,Buy,New,14956840
Pashan,4,Non-Furnished,Buy,New,15273572
Pashan,4,Non-Furnished,Buy,New,16678525
Pashan,4,Non-Furnished,Buy,New,15134811
Pashan,4,Non-Furnished,Buy,New,15565911
Pashan,4,Non-Furnished,Buy,New,15561005
Pashan,4,Non-Furnished,Buy,New,16657713
Pashan,4,Non-Furnished,Buy,New,14561072
Pashan,4,Non-Furnished,Buy,PreOwned,14277829
Pashan,4,Non-Furnished,Buy,PreOwned,13917752
Pashan,4,Non-Furnished,Buy,PreOwned,14563873
Pashan,4,Non-Furnished,Buy,PreOwned,14034883
Pashan,4,Non-Furnished,Buy,PreOwned,14228140
Pashan,4,Non-Furnished,Buy,PreOwned,14486508
Pashan,4,Non-Furnished,Buy,PreOwned,13968556
Pashan,4,Non-Furnished,Buy,PreOwned,14226935
Pashan,4,Non-Furnished,Buy,PreOwned,14416417
Pashan,4,Non-Furnished,Buy,PreOwned,13980898
Pashan,4,Non-Furnished,Buy,PreOwned,13817199
Pashan,4,Non-Furnished,Buy,PreOwned,14507670
Pashan,5,Furnished,Rent,None,108323
Pashan,5,Furnished,Rent,None,99488
Pashan,5,Furnished,Rent,None,98453
Pashan,5,Furnished,Rent,None,102787
Pashan,5,Furnished,Rent,None,104626
Pashan,5,Furnished,Rent,None,101954
Pashan,5,Furnished,Rent,None,98338
Pashan,5,Furnished,Rent,None,102850
Pashan,5,Furnished,Rent,None,105371
Pashan,5,Furnished,Rent,None,106786
Pashan,5,Furnished,Rent,None,100889
Pashan,5,Furnished,Rent,None,103484
Pashan,5,Furnished,Buy,New,24868517
Pashan,5,Furnished,Buy,New,26066282
Pashan,5,Furnished,Buy,New,24892856
Pashan,5,Furnished,Buy,New,24624645
Pashan,5,Furnished,Buy,New,25387401
Pashan,5,Furnished,Buy,New,24492572
Pashan,5,Furnished,Buy,New,24737599
Pashan,5,Furnished,Buy,New,24276469
Pashan,5,Furnished,Buy,New,24774393
Pashan,5,Furnished,Buy,New,24106817
Pashan,5,Furnished,Buy,New,22930273
Pashan,5,Furnished,Buy,New,24459482
Pashan,5,Furnished,Buy,PreOwned,23526351
Pashan,5,Furnished,Buy,PreOwned,22581629
Pashan,5,Furnished,Buy,PreOwned,23668724
Pashan,5,Furnished,Buy,PreOwned,22939433
Pashan,5,Furnished,Buy,PreOwned,23244004
Pashan,5,Furnished,Buy,PreOwned,23080383
Pashan,5,Furnished,Buy,PreOwned,22361956
Pashan,5,Furnished,Buy,PreOwned,23422275
Pashan,5,Furnished,Buy,PreOwned,23230739
Pashan,5,Furnished,Buy,PreOwned,23839336
Pashan,5,Furnished,Buy,PreOwned,22863679
Pashan,5,Furnished,Buy,PreOwned,23124616
Pashan,5,Non-Furnished,Rent,None,94120
Pashan,5,Non-Furnished,Rent,None,96674
Pashan,5,Non-Furnished,Rent,None,95004
Pashan,5,Non-Furnished,Rent,None,96641
Pashan,5,Non-Furnished,Rent,None,93614
Pashan,5,Non-Furnished,Rent,None,96412
Pashan,5,Non-Furnished,Rent,None,95326
Pashan,5,Non-Furnished,Rent,None,94482
Pashan,5,Non-Furnished,Rent,None,95824
Pashan,5,Non-Furnished,Rent,None,96584
Pashan,5,Non-Furnished,Rent,None,96849
Pashan,5,Non-Furnished,Rent,None,97765
Pashan,5,Non-Furnished,Buy,New,24187680
Pashan,5,Non-Furnished,Buy,New,23185669
Pashan,5,Non-Furnished,Buy,New,23660990
Pashan,5,Non-Furnished,Buy,New,23431523
Pashan,5,Non-Furnished,Buy,New,23215381
Pashan,5,Non-Furnished,Buy,New,22826538
Pashan,5,Non-Furnished,Buy,New,22888016
Pashan,5,Non-Furnished,Buy,New,22849107
Pashan,5,Non-Furnished,Buy,New,23047160
Pashan,5,Non-Furnished,Buy,New,23628641
Pashan,5,Non-Furnished,Buy,New,23259717
Pashan,5,Non-Furnished,Buy,New,22845898
Pashan,5,Non-Furnished,Buy,PreOwned,21990313
Pashan,5,Non-Furnished,Buy,PreOwned,21742190
Pashan,5,Non-Furnished,Buy,PreOwned,22024105
Pashan,5,Non-Furnished,Buy,PreOwned,21865328
Pashan,5,Non-Furnished,Buy,PreOwned,21785096
Pashan,5,Non-Furnished,Buy,PreOwned,22151625
Pashan,5,Non-Furnished,Buy,PreOwned,22368150
Pashan,5,Non-Furnished,Buy,PreOwned,21749110
Pashan,5,Non-Furnished,Buy,PreOwned,22283272
Pashan,5,Non-Furnished,Buy,PreOwned,22429674
Pashan,5,Non-Furnished,Buy,PreOwned,22196501
Pashan,5,Non-Furnished,Buy,PreOwned,22234262
Lavasa,1,Furnished,Rent,None,18421
Lavasa,1,Furnished,Rent,None,16829
Lavasa,1,Furnished,Rent,None,26101
Lavasa,1,Furnished,Rent,None,17538
Lavasa,1,Furnished,Rent,None,15876
Lavasa,1,Furnished,Rent,None,20848
Lavasa,1,Furnished,Rent,None,17017
Lavasa,1,Furnished,Rent,None,14422
Lavasa,1,Furnished,Rent,None,19428
Lavasa,1,Furnished,Rent,None,17615
Lavasa,1,Furnished,Rent,None,16197
Lavasa,1,Furnished,Rent,None,20020
Lavasa,1,Furnished,Buy,New,5920208
Lavasa,1,Furnished,Buy,New,4708272
Lavasa,1,Furnished,Buy,New,5609117
Lavasa,1,Furnished,Buy,New,5364562
Lavasa,1,Furnished,Buy,New,5001017
Lavasa,1,Furnished,Buy,New,5047157
Lavasa,1,Furnished,Buy,New,5382334
Lavasa,1,Furnished,Buy,New,5412356
Lavasa,1,Furnished,Buy,New,4921522
Lavasa,1,Furnished,Buy,New,4757079
Lavasa,1,Furnished,Buy,New,5968487
Lavasa,1,Furnished,Buy,New,5717136
Lavasa,1,Furnished,Buy,PreOwned,4535645
Lavasa,1,Furnished,Buy,PreOwned,4315344
Lavasa,1,Furnished,Buy,PreOwned,4482554
Lavasa,1,Furnished,Buy,PreOwned,3574412
Lavasa,1,Furnished,Buy,PreOwned,3664619
Lavasa,1,Furnished,Buy,PreOwned,4285819
Lavasa,1,Furnished,Buy,PreOwned,3780606
Lavasa,1,Furnished,Buy,PreOwned,4118207
Lavasa,1,Furnished,Buy,PreOwned,3173441
Lavasa,1,Furnished,Buy,PreOwned,4192591
Lavasa,1,Furnished,Buy,PreOwned,3370152
Lavasa,1,Furnished,Buy,PreOwned,3873004
Lavasa,1,Non-Furnished,Rent,None,14848
Lavasa,1,Non-Furnished,Rent,None,14505
Lavasa,1,Non-Furnished,Rent,None,14093
Lavasa,1,Non-Furnished,Rent,None,13097
Lavasa,1,Non-Furnished,Rent,None,10545
Lavasa,1,Non-Furnished,Rent,None,10474
Lavasa,1,Non-Furnished,Rent,None,10499
Lavasa,1,Non-Furnished,Rent,None,14682
Lavasa,1,Non-Furnished,Rent,None,13353
Lavasa,1,Non-Furnished,Rent,None,14014
Lavasa,1,Non-Furnished,Rent,None,12097
Lavasa,1,Non-Furnished,Rent,None,13774
Lavasa,1,Non-Furnished,Buy,New,4080963
Lavasa,1,Non-Furnished,Buy,New,3244750
Lavasa,1,Non-Furnished,Buy,New,3755832
Lavasa,1,Non-Furnished,Buy,New,4611812
Lavasa,1,Non-Furnished,Buy,New,4875187
Lavasa,1,Non-Furnished,Buy,New,3500169
Lavasa,1,Non-Furnished,Buy,New,4057591
Lavasa,1,Non-Furnished,Buy,New,4303478
Lavasa,1,Non-Furnished,Buy,New,3971731
Lavasa,1,Non-Furnished,Buy,New,3218199
Lavasa,1,Non-Furnished,Buy,New,4673998
Lavasa,1,Non-Furnished,Buy,New,4072878
Lavasa,1,Non-Furnished,Buy,PreOwned,2225604
Lavasa,1,Non-Furnished,Buy,PreOwned,2407945
Lavasa,1,Non-Furnished,Buy,PreOwned,2313829
Lavasa,1,Non-Furnished,Buy,PreOwned,2769176
Lavasa,1,Non-Furnished,Buy,PreOwned,2655084
Lavasa,1,Non-Furnished,Buy,PreOwned,2751611
Lavasa,1,Non-Furnished,Buy,PreOwned,2886171
Lavasa,1,Non-Furnished,Buy,PreOwned,2487286
Lavasa,1,Non-Furnished,Buy,PreOwned,2445568
Lavasa,1,Non-Furnished,Buy,PreOwned,2755391
Lavasa,1,Non-Furnished,Buy,PreOwned,2963854
Lavasa,1,Non-Furnished,Buy,PreOwned,2952998
Lavasa,2,Furnished,Rent,None,26577
Lavasa,2,Furnished,Rent,None,27596
Lavasa,2,Furnished,Rent,None,32587
Lavasa,2,Furnished,Rent,None,29650
Lavasa,2,Furnished,Rent,None,27253
Lavasa,2,Furnished,Rent,None,22251
Lavasa,2,Furnished,Rent,None,34755
Lavasa,2,Furnished,Rent,None,23144
Lavasa,2,Furnished,Rent,None,31989
Lavasa,2,Furnished,Rent,None,27392
Lavasa,2,Furnished,Rent,None,29150
Lavasa,2,Furnished,Rent,None,24843
Lavasa,2,Furnished,Buy,New,8282898
Lavasa,2,Furnished,Buy,New,8176210
Lavasa,2,Furnished,Buy,New,7708435
Lavasa,2,Furnished,Buy,New,8687173
Lavasa,2,Furnished,Buy,New,7071483
Lavasa,2,Furnished,Buy,New,7338156
Lavasa,2,Furnished,Buy,New,6857558
Lavasa,2,Furnished,Buy,New,6892936
Lavasa,2,Furnished,Buy,New,7585849
Lavasa,2,Furnished,Buy,New,7970522
Lavasa,2,Furnished,Buy,New,8084081
Lavasa,2,Furnished,Buy,New,7313254
Lavasa,2,Furnished,Buy,PreOwned,5662994
Lavasa,2,Furnished,Buy,PreOwned,6137190
Lavasa,2,Furnished,Buy,PreOwned,5981836
Lavasa,2,Furnished,Buy,PreOwned,6019805
Lavasa,2,Furnished,Buy,PreOwned,5734130
Lavasa,2,Furnished,Buy,PreOwned,6085684
Lavasa,2,Furnished,Buy,PreOwned,5985413
Lavasa,2,Furnished,Buy,PreOwned,6485516
Lavasa,2,Furnished,Buy,PreOwned,5565448
Lavasa,2,Furnished,Buy,PreOwned,6737990
Lavasa,2,Furnished,Buy,PreOwned,6054481
Lavasa,2,Furnished,Buy,PreOwned,6072398
Lavasa,2,Non-Furnished,Rent,None,18626
Lavasa,2,Non-Furnished,Rent,None,20326
Lavasa,2,Non-Furnished,Rent,None,18191
Lavasa,2,Non-Furnished,Rent,None,19485
Lavasa,2,Non-Furnished,Rent,None,19021
Lavasa,2,Non-Furnished,Rent,None,18172
Lavasa,2,Non-Furnished,Rent,None,19326
Lavasa,2,Non-Furnished,Rent,None,21225
Lavasa,2,Non-Furnished,Rent,None,20348
Lavasa,2,Non-Furnished,Rent,None,22385
Lavasa,2,Non-Furnished,Rent,None,22655
Lavasa,2,Non-Furnished,Rent,None,22515
Lavasa,2,Non-Furnished,Buy,New,7044359
Lavasa,2,Non-Furnished,Buy,New,6148174
Lavasa,2,Non-Furnished,Buy,New,6490243
Lavasa,2,Non-Furnished,Buy,New,7883538
Lavasa,2,Non-Furnished,Buy,New,5779406
Lavasa,2,Non-Furnished,Buy,New,6935224
Lavasa,2,Non-Furnished,Buy,New,6469418
Lavasa,2,Non-Furnished,Buy,New,6577871
Lavasa,2,Non-Furnished,Buy,New,7843020
Lavasa,2,Non-Furnished,Buy,New,7541622
Lavasa,2,Non-Furnished,Buy,New,6589457
Lavasa,2,Non-Furnished,Buy,New,7379910
Lavasa,2,Non-Furnished,Buy,PreOwned,5363844
Lavasa,2,Non-Furnished,Buy,PreOwned,5412620
Lavasa,2,Non-Furnished,Buy,PreOwned,4727221
Lavasa,2,Non-Furnished,Buy,PreOwned,5323365
